From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),RF (mm),AT (degree C),Xylene (ug/m3)
2020-08-23 08:00:00,2020-08-23 09:00:00,,15.5,1.6,1.62,2.15,6.57,1.52,0.28,13.3,0.0,0.0,28.02,80.25,1.25,254.25,146.75,730.0,0.0,0.0,28.98,0.0
2020-08-23 09:00:00,2020-08-23 10:00:00,,13.0,0.92,1.38,1.45,6.77,1.65,0.28,16.7,0.0,0.0,28.18,76.5,1.43,260.25,250.5,729.5,0.0,0.0,29.68,0.0
2020-08-23 10:00:00,2020-08-23 11:00:00,,12.25,1.15,1.55,1.73,6.78,1.65,0.28,21.62,0.0,0.0,28.2,72.5,1.53,259.25,284.75,728.25,0.0,0.0,30.45,0.0
2020-08-23 11:00:00,2020-08-23 12:00:00,,19.75,1.4,1.75,2.05,6.8,2.55,0.28,25.93,0.0,0.0,28.22,69.5,1.62,259.0,424.0,728.25,0.0,0.0,31.15,0.0
2020-08-23 12:00:00,2020-08-23 13:00:00,,22.25,1.07,1.3,1.57,6.67,2.55,0.27,26.45,0.0,0.0,28.35,66.75,1.52,256.5,457.5,727.5,0.03,0.0,31.77,0.0
2020-08-23 13:00:00,2020-08-23 14:00:00,,21.5,0.65,1.1,1.1,6.75,1.82,0.26,28.7,0.0,0.0,28.38,65.5,1.55,258.5,394.0,727.25,0.03,0.0,32.17,0.0
2020-08-23 14:00:00,2020-08-23 15:00:00,,17.25,1.0,1.23,1.45,6.8,2.55,0.26,32.55,0.0,0.0,28.32,64.0,1.57,257.0,345.25,727.0,0.0,0.0,32.47,0.0
2020-08-23 15:00:00,2020-08-23 16:00:00,,18.75,0.9,1.5,1.35,6.78,2.77,0.25,32.12,0.0,0.0,28.23,64.5,1.58,261.0,256.0,727.0,0.0,0.0,32.38,0.0
2020-08-23 16:00:00,2020-08-23 17:00:00,,19.25,0.85,1.47,1.48,6.9,2.2,0.26,29.88,0.0,0.0,28.27,71.0,1.05,258.75,152.0,728.0,0.0,0.0,31.38,0.0
2020-08-23 17:00:00,2020-08-23 18:00:00,,14.5,0.78,1.8,1.55,6.8,1.97,0.28,26.6,0.0,0.0,28.27,69.75,0.75,238.75,94.0,727.5,0.0,0.0,31.57,0.0
2020-08-23 18:00:00,2020-08-23 19:00:00,,17.25,0.8,2.23,1.82,6.88,2.17,0.28,21.32,0.0,0.0,28.3,74.0,0.47,214.75,24.5,729.25,0.0,0.0,30.8,0.0
2020-08-23 19:00:00,2020-08-23 20:00:00,,21.5,0.95,3.98,2.9,6.88,2.87,0.29,15.3,0.05,0.17,28.38,77.25,0.6,220.75,22.0,729.75,0.0,0.0,30.2,0.17
2020-08-23 20:00:00,2020-08-23 21:00:00,1.0,22.75,0.77,3.98,2.77,7.78,2.12,0.29,18.27,0.35,1.8,28.32,83.25,0.9,246.5,22.0,731.5,0.0,0.5,28.3,0.3
2020-08-23 21:00:00,2020-08-23 22:00:00,1.0,19.0,0.93,2.23,1.98,7.25,1.42,0.3,17.85,0.33,1.95,28.22,87.75,0.5,170.75,22.0,731.75,0.0,0.0,28.12,0.33
2020-08-23 22:00:00,2020-08-23 23:00:00,,12.25,0.6,2.27,1.6,7.08,1.95,0.31,13.55,0.27,1.23,28.25,89.0,0.45,190.25,22.0,731.25,0.0,0.0,28.1,0.33
2020-08-23 23:00:00,2020-08-24 00:00:00,,18.25,0.9,2.22,1.9,6.73,1.5,0.29,11.55,0.22,1.07,28.17,88.25,0.55,218.0,22.0,731.0,0.0,0.0,28.15,0.33
2020-08-24 00:00:00,2020-08-24 01:00:00,,16.5,1.12,2.42,2.23,6.75,2.58,0.28,9.45,0.2,0.77,28.0,87.0,0.53,237.25,22.0,731.5,0.0,0.0,27.98,0.2
2020-08-24 01:00:00,2020-08-24 02:00:00,,17.0,1.32,5.65,4.08,6.62,3.2,0.29,4.95,0.2,0.7,28.05,87.5,0.45,245.25,22.0,732.0,0.0,0.0,27.75,0.22
2020-08-24 02:00:00,2020-08-24 03:00:00,,15.0,1.27,5.03,3.72,6.83,2.47,0.29,6.05,0.2,0.62,28.0,89.0,0.53,235.25,22.0,732.0,0.0,0.0,27.65,0.2
2020-08-24 03:00:00,2020-08-24 04:00:00,,19.0,1.27,4.0,3.15,7.48,3.27,0.29,12.2,0.2,0.57,28.27,90.0,0.57,229.25,22.0,732.0,0.0,0.0,27.5,0.53
2020-08-24 04:00:00,2020-08-24 05:00:00,,19.75,1.4,3.22,2.88,6.3,1.7,0.28,8.03,0.08,0.25,28.0,90.0,0.62,231.25,22.0,732.0,0.0,0.0,27.35,0.1
2020-08-24 05:00:00,2020-08-24 06:00:00,,12.75,1.6,3.05,2.95,6.35,0.7,0.28,5.68,0.1,0.3,27.92,90.0,0.67,243.25,22.0,732.0,0.0,0.0,27.18,0.12
2020-08-24 06:00:00,2020-08-24 07:00:00,,12.0,1.65,2.95,2.88,6.53,1.38,0.27,6.7,0.0,0.0,27.95,89.5,0.7,228.5,38.75,732.0,0.0,0.0,27.23,0.0
2020-08-24 07:00:00,2020-08-24 08:00:00,,13.0,1.73,2.1,2.55,6.55,1.4,0.29,9.53,0.03,0.1,28.0,86.25,0.93,247.75,111.5,731.0,0.0,0.0,27.93,0.03
2020-08-24 08:00:00,2020-08-24 09:00:00,,15.25,1.88,1.42,2.3,6.65,1.72,0.29,11.7,0.0,0.0,28.05,80.5,1.1,252.5,177.25,729.25,0.0,0.0,29.0,0.0
2020-08-24 09:00:00,2020-08-24 10:00:00,,14.5,1.58,1.27,1.95,6.8,1.48,0.29,14.07,0.0,0.0,28.2,76.5,1.25,254.5,275.25,728.75,0.0,0.0,29.62,0.0
2020-08-24 10:00:00,2020-08-24 11:00:00,,19.5,1.25,1.25,1.68,6.75,1.7,0.31,19.5,0.0,0.0,28.4,73.25,1.42,264.25,285.0,728.75,0.0,0.0,30.25,0.0
2020-08-24 11:00:00,2020-08-24 12:00:00,,21.5,0.95,1.65,1.7,7.15,1.9,0.31,21.8,0.0,0.0,28.75,69.5,1.42,265.0,467.5,728.0,0.0,0.0,31.02,0.0
2020-08-24 12:00:00,2020-08-24 13:00:00,,22.75,0.97,1.57,1.6,7.03,1.27,0.28,24.28,0.0,0.0,28.73,66.5,1.3,260.5,407.5,727.25,0.0,0.0,31.7,0.0
2020-08-24 13:00:00,2020-08-24 14:00:00,,22.5,0.8,1.73,1.6,6.82,1.2,0.26,27.4,0.0,0.0,28.62,65.0,1.27,265.25,341.25,727.25,0.0,0.0,31.88,0.0
2020-08-24 14:00:00,2020-08-24 15:00:00,,25.25,0.83,1.5,1.48,6.9,0.23,0.25,33.67,0.0,0.0,28.38,64.0,1.32,270.0,315.0,727.0,0.0,0.0,32.23,0.0
